areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000003,Yorkshire and The Humber,region,26/02/2021,29.6,1.1,
E12000003,Yorkshire and The Humber,region,25/02/2021,28.8,1.1,
E12000003,Yorkshire and The Humber,region,24/02/2021,28.1,1.1,
E12000003,Yorkshire and The Humber,region,23/02/2021,27.3,1,
E12000003,Yorkshire and The Humber,region,22/02/2021,26.9,1,
E12000003,Yorkshire and The Humber,region,21/02/2021,26.7,1,
E12000003,Yorkshire and The Humber,region,20/02/2021,26.5,1,
E12000003,Yorkshire and The Humber,region,19/02/2021,25.9,1,
E12000003,Yorkshire and The Humber,region,18/02/2021,25.3,1,
E12000003,Yorkshire and The Humber,region,17/02/2021,24.6,1,
E12000003,Yorkshire and The Humber,region,16/02/2021,23.8,1,
E12000003,Yorkshire and The Humber,region,15/02/2021,23.1,0.9,
E12000003,Yorkshire and The Humber,region,14/02/2021,22.9,0.9,
E12000003,Yorkshire and The Humber,region,13/02/2021,22.6,0.9,
E12000003,Yorkshire and The Humber,region,12/02/2021,21.7,0.9,
E12000003,Yorkshire and The Humber,region,11/02/2021,20.9,0.9,
E12000003,Yorkshire and The Humber,region,10/02/2021,20.1,0.9,
E12000003,Yorkshire and The Humber,region,09/02/2021,19.4,0.8,
E12000003,Yorkshire and The Humber,region,08/02/2021,18.8,0.8,
E12000003,Yorkshire and The Humber,region,07/02/2021,18.5,0.8,
E12000003,Yorkshire and The Humber,region,06/02/2021,18.1,0.8,
E12000003,Yorkshire and The Humber,region,05/02/2021,17.2,0.8,
E12000003,Yorkshire and The Humber,region,04/02/2021,16.5,0.8,
E12000003,Yorkshire and The Humber,region,03/02/2021,15.8,0.8,
E12000003,Yorkshire and The Humber,region,02/02/2021,15.1,0.8,
E12000003,Yorkshire and The Humber,region,01/02/2021,14.7,0.8,
E12000003,Yorkshire and The Humber,region,31/01/2021,14.3,0.8,
E12000003,Yorkshire and The Humber,region,30/01/2021,13.9,0.8,
E12000003,Yorkshire and The Humber,region,29/01/2021,13,0.8,
E12000003,Yorkshire and The Humber,region,28/01/2021,12.1,0.8,
E12000003,Yorkshire and The Humber,region,27/01/2021,11.6,0.8,
E12000003,Yorkshire and The Humber,region,26/01/2021,11.1,0.8,
E12000003,Yorkshire and The Humber,region,25/01/2021,10.7,0.8,
E12000003,Yorkshire and The Humber,region,24/01/2021,10.4,0.8,
E12000003,Yorkshire and The Humber,region,23/01/2021,10.1,0.8,
E12000003,Yorkshire and The Humber,region,22/01/2021,9.2,0.8,
E12000003,Yorkshire and The Humber,region,21/01/2021,8.4,0.8,
E12000003,Yorkshire and The Humber,region,20/01/2021,7.8,0.8,
E12000003,Yorkshire and The Humber,region,19/01/2021,7.2,0.8,
E12000003,Yorkshire and The Humber,region,18/01/2021,6.8,0.8,
E12000003,Yorkshire and The Humber,region,17/01/2021,6.5,0.8,
E12000003,Yorkshire and The Humber,region,16/01/2021,6.3,0.8,
E12000003,Yorkshire and The Humber,region,15/01/2021,5.8,0.7,
E12000003,Yorkshire and The Humber,region,14/01/2021,5.3,0.7,
E12000003,Yorkshire and The Humber,region,13/01/2021,4.9,0.7,
E12000003,Yorkshire and The Humber,region,12/01/2021,4.3,0.7,
E12000003,Yorkshire and The Humber,region,11/01/2021,4,0.7,
E12000003,Yorkshire and The Humber,region,10/01/2021,3.8,0.7,
E12000003,Yorkshire and The Humber,region,09/01/2021,3.6,0.6,
E12000003,Yorkshire and The Humber,region,08/01/2021,3.2,0.5,
E12000003,Yorkshire and The Humber,region,07/01/2021,2.7,0.5,
E12000003,Yorkshire and The Humber,region,06/01/2021,2.3,0.3,
E12000003,Yorkshire and The Humber,region,05/01/2021,2.1,0.1,
E12000003,Yorkshire and The Humber,region,04/01/2021,2,,
E12000003,Yorkshire and The Humber,region,03/01/2021,2,,
E12000003,Yorkshire and The Humber,region,02/01/2021,2,,
E12000003,Yorkshire and The Humber,region,01/01/2021,1.9,,
E12000003,Yorkshire and The Humber,region,31/12/2020,1.9,,
E12000003,Yorkshire and The Humber,region,30/12/2020,1.8,,
E12000003,Yorkshire and The Humber,region,29/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,28/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,27/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,26/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,25/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,24/12/2020,1.6,,
E12000003,Yorkshire and The Humber,region,23/12/2020,1.5,,
E12000003,Yorkshire and The Humber,region,22/12/2020,1.2,,
E12000003,Yorkshire and The Humber,region,21/12/2020,0.9,,
E12000003,Yorkshire and The Humber,region,20/12/2020,0.8,,
E12000003,Yorkshire and The Humber,region,19/12/2020,0.7,,
E12000003,Yorkshire and The Humber,region,18/12/2020,0.6,,
E12000003,Yorkshire and The Humber,region,17/12/2020,0.5,,
E12000003,Yorkshire and The Humber,region,16/12/2020,0.4,,
E12000003,Yorkshire and The Humber,region,15/12/2020,0.2,,
E12000003,Yorkshire and The Humber,region,14/12/2020,0.1,,
E12000003,Yorkshire and The Humber,region,13/12/2020,0.1,,
E12000003,Yorkshire and The Humber,region,12/12/2020,0.1,,
E12000003,Yorkshire and The Humber,region,11/12/2020,0.1,,
E12000003,Yorkshire and The Humber,region,10/12/2020,0.1,,
E12000004,East Midlands,region,24/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,23/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,22/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,21/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,20/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,19/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,18/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,17/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,16/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,15/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,14/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,13/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,12/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,11/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,10/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,09/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,08/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,07/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,06/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,05/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,04/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,03/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,02/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,01/05/2023,81.4,78.2,63.3
E12000004,East Midlands,region,30/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,29/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,28/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,27/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,26/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,25/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,24/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,23/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,22/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,21/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,20/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,19/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,18/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,17/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,16/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,15/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,14/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,13/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,12/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,11/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,10/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,09/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,08/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,07/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,06/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,05/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,04/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,03/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,02/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,01/04/2023,81.4,78.2,63.3
E12000004,East Midlands,region,31/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,30/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,29/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,28/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,27/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,26/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,25/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,24/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,23/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,22/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,21/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,20/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,19/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,18/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,17/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,16/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,15/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,14/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,13/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,12/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,11/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,10/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,09/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,08/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,07/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,06/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,05/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,04/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,03/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,02/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,01/03/2023,81.4,78.2,63.3
E12000004,East Midlands,region,28/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,27/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,26/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,25/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,24/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,23/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,22/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,21/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,20/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,19/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,18/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,17/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,16/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,15/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,14/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,13/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,12/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,11/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,10/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,09/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,08/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,07/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,06/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,05/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,04/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,03/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,02/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,01/02/2023,81.4,78.2,63.3
E12000004,East Midlands,region,31/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,30/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,29/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,28/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,27/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,26/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,25/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,24/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,23/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,22/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,21/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,20/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,19/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,18/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,17/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,16/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,15/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,14/01/2023,81.4,78.2,63.3
E12000004,East Midlands,region,13/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,12/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,11/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,10/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,09/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,08/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,07/01/2023,81.4,78.1,63.3
E12000004,East Midlands,region,06/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,05/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,04/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,03/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,02/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,01/01/2023,81.4,78.1,63.2
E12000004,East Midlands,region,31/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,30/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,29/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,28/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,27/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,26/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,25/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,24/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,23/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,22/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,21/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,20/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,19/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,18/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,17/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,16/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,15/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,14/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,13/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,12/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,11/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,10/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,09/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,08/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,07/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,06/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,05/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,04/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,03/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,02/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,01/12/2022,81.4,78.1,63.2
E12000004,East Midlands,region,30/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,29/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,28/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,27/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,26/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,25/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,24/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,23/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,22/11/2022,81.4,78.1,63.2
E12000004,East Midlands,region,21/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,20/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,19/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,18/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,17/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,16/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,15/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,14/11/2022,81.4,78.1,63.1
E12000004,East Midlands,region,13/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,12/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,11/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,10/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,09/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,08/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,07/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,06/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,05/11/2022,81.3,78.1,63.1
E12000004,East Midlands,region,04/11/2022,81.3,78.1,63
E12000004,East Midlands,region,03/11/2022,81.3,78.1,63
E12000004,East Midlands,region,02/11/2022,81.3,78.1,63
E12000004,East Midlands,region,01/11/2022,81.3,78.1,63
E12000004,East Midlands,region,31/10/2022,81.3,78.1,63
E12000004,East Midlands,region,30/10/2022,81.3,78.1,63
E12000004,East Midlands,region,29/10/2022,81.3,78.1,63
E12000004,East Midlands,region,28/10/2022,81.3,78.1,63
E12000004,East Midlands,region,27/10/2022,81.3,78,63
E12000004,East Midlands,region,26/10/2022,81.3,78,63
E12000004,East Midlands,region,25/10/2022,81.3,78,63
E12000004,East Midlands,region,24/10/2022,81.3,78,63
E12000004,East Midlands,region,23/10/2022,81.3,78,62.9
E12000004,East Midlands,region,22/10/2022,81.3,78,62.9
E12000004,East Midlands,region,21/10/2022,81.3,78,62.9
E12000004,East Midlands,region,20/10/2022,81.3,78,62.9
E12000004,East Midlands,region,19/10/2022,81.3,78,62.9
E12000004,East Midlands,region,18/10/2022,81.3,78,62.9
E12000004,East Midlands,region,17/10/2022,81.3,78,62.9
E12000004,East Midlands,region,16/10/2022,81.3,78,62.9
E12000004,East Midlands,region,15/10/2022,81.3,78,62.9
E12000004,East Midlands,region,14/10/2022,81.3,78,62.9
E12000004,East Midlands,region,13/10/2022,81.3,78,62.8
E12000004,East Midlands,region,12/10/2022,81.3,78,62.8
E12000004,East Midlands,region,11/10/2022,81.3,78,62.8
E12000004,East Midlands,region,10/10/2022,81.3,78,62.8
E12000004,East Midlands,region,09/10/2022,81.3,78,62.8
E12000004,East Midlands,region,08/10/2022,81.3,78,62.8
E12000004,East Midlands,region,07/10/2022,81.3,78,62.8
E12000004,East Midlands,region,06/10/2022,81.3,78,62.8
E12000004,East Midlands,region,05/10/2022,81.3,78,62.8
E12000004,East Midlands,region,04/10/2022,81.3,78,62.8
E12000004,East Midlands,region,03/10/2022,81.3,78,62.8
E12000004,East Midlands,region,02/10/2022,81.3,78,62.7
E12000004,East Midlands,region,01/10/2022,81.3,78,62.7
E12000004,East Midlands,region,30/09/2022,81.3,78,62.7
E12000004,East Midlands,region,29/09/2022,81.3,78,62.7
E12000004,East Midlands,region,28/09/2022,81.3,78,62.7
E12000004,East Midlands,region,27/09/2022,81.3,78,62.7
E12000004,East Midlands,region,26/09/2022,81.3,78,62.7
E12000004,East Midlands,region,25/09/2022,81.3,78,62.7
E12000004,East Midlands,region,24/09/2022,81.3,78,62.7
E12000004,East Midlands,region,23/09/2022,81.3,77.9,62.7
E12000004,East Midlands,region,22/09/2022,81.3,77.9,62.7
E12000004,East Midlands,region,21/09/2022,81.3,77.9,62.7
E12000004,East Midlands,region,20/09/2022,81.3,77.9,62.7
E12000004,East Midlands,region,19/09/2022,81.3,77.9,62.6
E12000004,East Midlands,region,18/09/2022,81.3,77.9,62.6
E12000004,East Midlands,region,17/09/2022,81.3,77.9,62.6
