areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newDeaths28DaysByDeathDateRollingRate
E12000008,South East,region,26/04/2023,19.1,0.6
E12000008,South East,region,25/04/2023,19.1,0.7
E12000008,South East,region,24/04/2023,19.3,0.8
E12000008,South East,region,23/04/2023,19.6,0.8
E12000008,South East,region,22/04/2023,20.5,0.8
E12000008,South East,region,21/04/2023,20.4,0.8
E12000008,South East,region,20/04/2023,21,0.9
E12000008,South East,region,19/04/2023,21.8,1
E12000008,South East,region,18/04/2023,22.9,0.9
E12000008,South East,region,17/04/2023,23.6,1
E12000008,South East,region,16/04/2023,23.8,1.1
E12000008,South East,region,15/04/2023,23.7,1
E12000008,South East,region,14/04/2023,24.5,1.1
E12000008,South East,region,13/04/2023,24.7,1.1
E12000008,South East,region,12/04/2023,24.7,1.2
E12000008,South East,region,11/04/2023,25,1.2
E12000008,South East,region,10/04/2023,24.6,1.2
E12000008,South East,region,09/04/2023,25.5,1.2
E12000008,South East,region,08/04/2023,26.3,1.2
E12000008,South East,region,07/04/2023,27.1,1.2
E12000008,South East,region,06/04/2023,28.4,1.3
E12000008,South East,region,05/04/2023,30,1.3
E12000008,South East,region,04/04/2023,31.8,1.2
E12000008,South East,region,03/04/2023,34.3,1.3
E12000008,South East,region,02/04/2023,37.1,1.3
E12000008,South East,region,01/04/2023,39.2,1.4
E12000008,South East,region,31/03/2023,40.5,1.4
E12000008,South East,region,30/03/2023,43.8,1.4
E12000008,South East,region,29/03/2023,46.1,1.3
E12000008,South East,region,28/03/2023,48.4,1.3
E12000008,South East,region,27/03/2023,51.4,1.3
E12000008,South East,region,26/03/2023,53.3,1.3
E12000008,South East,region,25/03/2023,54.5,1.3
E12000008,South East,region,24/03/2023,55.4,1.3
E12000008,South East,region,23/03/2023,55.6,1.3
E12000008,South East,region,22/03/2023,57.1,1.3
E12000008,South East,region,21/03/2023,57.6,1.4
E12000008,South East,region,20/03/2023,58.7,1.4
E12000008,South East,region,19/03/2023,60.2,1.4
E12000008,South East,region,18/03/2023,60.9,1.4
E12000008,South East,region,17/03/2023,61.2,1.4
E12000008,South East,region,16/03/2023,61.3,1.3
E12000008,South East,region,15/03/2023,59.9,1.3
E12000008,South East,region,14/03/2023,59.5,1.3
E12000008,South East,region,13/03/2023,57.5,1.3
E12000008,South East,region,12/03/2023,54.7,1.3
E12000008,South East,region,11/03/2023,52.7,1.3
E12000008,South East,region,10/03/2023,51.4,1.5
E12000008,South East,region,09/03/2023,50.8,1.6
E12000008,South East,region,08/03/2023,49.3,1.6
E12000008,South East,region,07/03/2023,48.2,1.6
E12000008,South East,region,06/03/2023,47.2,1.5
E12000008,South East,region,05/03/2023,46.6,1.5
E12000008,South East,region,04/03/2023,45.9,1.4
E12000008,South East,region,03/03/2023,45.5,1.3
E12000008,South East,region,02/03/2023,44,1.3
E12000008,South East,region,01/03/2023,44.8,1.2
E12000008,South East,region,28/02/2023,45,1.3
E12000008,South East,region,27/02/2023,45.6,1.3
E12000008,South East,region,26/02/2023,47.2,1.2
E12000008,South East,region,25/02/2023,49,1.2
E12000008,South East,region,24/02/2023,50.1,1.2
E12000008,South East,region,23/02/2023,52.8,1.1
E12000008,South East,region,22/02/2023,53.9,1.2
E12000008,South East,region,21/02/2023,54,1
E12000008,South East,region,20/02/2023,54.9,0.9
E12000008,South East,region,19/02/2023,54,1
E12000008,South East,region,18/02/2023,52.8,1.1
E12000008,South East,region,17/02/2023,51.8,1
E12000008,South East,region,16/02/2023,49.8,1
E12000008,South East,region,15/02/2023,47.3,0.9
E12000008,South East,region,14/02/2023,46.1,0.9
E12000008,South East,region,13/02/2023,43.8,1
E12000008,South East,region,12/02/2023,41.8,0.8
E12000008,South East,region,11/02/2023,41,0.8
E12000008,South East,region,10/02/2023,40.4,0.9
E12000008,South East,region,09/02/2023,39.8,1
E12000008,South East,region,08/02/2023,39.8,1
E12000008,South East,region,07/02/2023,38.8,1
E12000008,South East,region,06/02/2023,38.4,1
E12000008,South East,region,05/02/2023,38.7,1.1
E12000008,South East,region,04/02/2023,38.4,1
E12000008,South East,region,03/02/2023,37.5,1
E12000008,South East,region,02/02/2023,35.9,0.8
E12000008,South East,region,01/02/2023,34.7,0.9
E12000008,South East,region,31/01/2023,33.2,0.9
E12000008,South East,region,30/01/2023,31.8,1
E12000008,South East,region,29/01/2023,29.6,1.1
E12000008,South East,region,28/01/2023,27.9,1.1
E12000008,South East,region,27/01/2023,27.4,1.2
E12000008,South East,region,26/01/2023,26.3,1.3
E12000008,South East,region,25/01/2023,24.5,1.3
E12000008,South East,region,24/01/2023,23.2,1.4
E12000008,South East,region,23/01/2023,22,1.2
E12000008,South East,region,22/01/2023,21.2,1.2
E12000008,South East,region,21/01/2023,20.7,1.3
E12000008,South East,region,20/01/2023,20.2,1.3
E12000008,South East,region,19/01/2023,20.5,1.3
E12000008,South East,region,18/01/2023,21.6,1.3
E12000008,South East,region,17/01/2023,22.4,1.3
E12000008,South East,region,16/01/2023,23.4,1.5
E12000008,South East,region,15/01/2023,24.8,1.5
E12000008,South East,region,14/01/2023,26.8,1.6
E12000008,South East,region,13/01/2023,28.6,1.7
E12000008,South East,region,12/01/2023,31.2,1.8
E12000008,South East,region,11/01/2023,35,1.7
E12000008,South East,region,10/01/2023,41.4,1.7
E12000008,South East,region,09/01/2023,48.3,1.7
E12000008,South East,region,08/01/2023,52.7,1.7
E12000008,South East,region,07/01/2023,54.9,1.7
E12000008,South East,region,06/01/2023,58.3,1.8
E12000008,South East,region,05/01/2023,62.7,1.8
E12000008,South East,region,04/01/2023,68.4,1.9
E12000008,South East,region,03/01/2023,73.9,1.9
E12000008,South East,region,02/01/2023,75.8,1.8
E12000008,South East,region,01/01/2023,75.9,1.9
E12000008,South East,region,31/12/2022,76,1.8
E12000008,South East,region,30/12/2022,76.6,1.7
E12000008,South East,region,29/12/2022,77.5,1.6
E12000008,South East,region,28/12/2022,76.4,1.5
E12000008,South East,region,27/12/2022,75.4,1.4
E12000008,South East,region,26/12/2022,78.6,1.5
E12000008,South East,region,25/12/2022,86.7,1.4
E12000008,South East,region,24/12/2022,91.1,1.4
E12000008,South East,region,23/12/2022,92.2,1.4
E12000008,South East,region,22/12/2022,94.3,1.4
E12000008,South East,region,21/12/2022,93.8,1.4
E12000008,South East,region,20/12/2022,92.1,1.3
E12000008,South East,region,19/12/2022,89,1.2
E12000008,South East,region,18/12/2022,84.2,1.3
E12000008,South East,region,17/12/2022,81.6,1.2
E12000008,South East,region,16/12/2022,79.9,1.1
E12000008,South East,region,15/12/2022,74,1
E12000008,South East,region,14/12/2022,70.5,1
E12000008,South East,region,13/12/2022,66.1,1
E12000008,South East,region,12/12/2022,62.8,1
E12000008,South East,region,11/12/2022,58.9,0.9
E12000008,South East,region,10/12/2022,57.1,0.9
E12000008,South East,region,09/12/2022,55.2,0.8
E12000008,South East,region,08/12/2022,54.2,0.8
E12000008,South East,region,07/12/2022,52.1,0.8
E12000008,South East,region,06/12/2022,50.4,0.7
E12000008,South East,region,05/12/2022,48,0.7
E12000008,South East,region,04/12/2022,46.9,0.8
E12000008,South East,region,03/12/2022,46.4,0.7
E12000008,South East,region,02/12/2022,45.4,0.7
E12000008,South East,region,01/12/2022,43.8,0.6
E12000008,South East,region,30/11/2022,43.4,0.7
E12000008,South East,region,29/11/2022,42.5,0.7
E12000008,South East,region,28/11/2022,41.5,0.7
E12000008,South East,region,27/11/2022,40.2,0.7
E12000008,South East,region,26/11/2022,39.2,0.8
E12000008,South East,region,25/11/2022,38.7,0.7
E12000008,South East,region,24/11/2022,38.5,0.8
E12000008,South East,region,23/11/2022,38,0.7
E12000008,South East,region,22/11/2022,37.5,0.7
E12000008,South East,region,21/11/2022,37.7,0.7
E12000008,South East,region,20/11/2022,37.7,0.8
E12000008,South East,region,19/11/2022,37.1,0.8
E12000008,South East,region,18/11/2022,37.6,0.9
E12000008,South East,region,17/11/2022,37.5,0.8
E12000008,South East,region,16/11/2022,37.4,0.9
E12000008,South East,region,15/11/2022,37.7,0.9
E12000008,South East,region,14/11/2022,37.3,0.9
E12000008,South East,region,13/11/2022,37.1,0.9
E12000008,South East,region,12/11/2022,37.6,0.9
E12000008,South East,region,11/11/2022,37.7,1
E12000008,South East,region,10/11/2022,38.4,1
E12000008,South East,region,09/11/2022,39.3,1
E12000008,South East,region,08/11/2022,40,1.1
E12000008,South East,region,07/11/2022,41.6,1.1
E12000008,South East,region,06/11/2022,43.1,1.1
E12000008,South East,region,05/11/2022,44.7,1.1
E12000008,South East,region,04/11/2022,46,1.2
E12000008,South East,region,03/11/2022,48.3,1.2
E12000008,South East,region,02/11/2022,50.6,1.4
E12000008,South East,region,01/11/2022,52.9,1.3
E12000008,South East,region,31/10/2022,54.8,1.5
E12000008,South East,region,30/10/2022,57.7,1.5
E12000008,South East,region,29/10/2022,60.6,1.6
E12000008,South East,region,28/10/2022,63.4,1.5
E12000008,South East,region,27/10/2022,66.4,1.6
E12000008,South East,region,26/10/2022,70.8,1.7
E12000008,South East,region,25/10/2022,75.9,1.9
E12000008,South East,region,24/10/2022,81,1.9
E12000008,South East,region,23/10/2022,88.1,1.9
E12000008,South East,region,22/10/2022,93.1,2
E12000008,South East,region,21/10/2022,96.8,2.1
E12000008,South East,region,20/10/2022,101.6,1.9
E12000008,South East,region,19/10/2022,104.7,1.8
E12000008,South East,region,18/10/2022,107.2,1.9
E12000008,South East,region,17/10/2022,109.9,1.8
E12000008,South East,region,16/10/2022,111.4,1.7
E12000008,South East,region,15/10/2022,113.3,1.6
E12000008,South East,region,14/10/2022,114.6,1.5
E12000008,South East,region,13/10/2022,116.2,1.4
E12000008,South East,region,12/10/2022,117.7,1.4
E12000008,South East,region,11/10/2022,120.6,1.3
E12000008,South East,region,10/10/2022,123,1.4
E12000008,South East,region,09/10/2022,125.7,1.3
E12000008,South East,region,08/10/2022,126.4,1.2
E12000008,South East,region,07/10/2022,126.4,1.2
E12000008,South East,region,06/10/2022,122.8,1.2
E12000008,South East,region,05/10/2022,119.7,1.1
E12000008,South East,region,04/10/2022,115.7,1
E12000008,South East,region,03/10/2022,110.3,0.8
E12000008,South East,region,02/10/2022,103.7,0.8
E12000008,South East,region,01/10/2022,100,0.7
E12000008,South East,region,30/09/2022,97.9,0.7
E12000008,South East,region,29/09/2022,96.7,0.7
E12000008,South East,region,28/09/2022,94.8,0.7
E12000008,South East,region,27/09/2022,93.1,0.6
E12000008,South East,region,26/09/2022,92.4,0.6
E12000008,South East,region,25/09/2022,87.5,0.5
E12000008,South East,region,24/09/2022,81.2,0.5
E12000008,South East,region,23/09/2022,76.2,0.5
E12000008,South East,region,22/09/2022,71.5,0.5
E12000008,South East,region,21/09/2022,67.4,0.6
E12000008,South East,region,20/09/2022,62.4,0.6
E12000008,South East,region,19/09/2022,57.6,0.6
E12000008,South East,region,18/09/2022,55.9,0.6
E12000008,South East,region,17/09/2022,56.1,0.6
E12000008,South East,region,16/09/2022,55.4,0.6
E12000008,South East,region,15/09/2022,54.2,0.6
E12000008,South East,region,14/09/2022,51.8,0.6
E12000008,South East,region,13/09/2022,50.2,0.6
E12000008,South East,region,12/09/2022,47.9,0.6
E12000008,South East,region,11/09/2022,46.3,0.6
E12000008,South East,region,10/09/2022,45.7,0.7
E12000008,South East,region,09/09/2022,45.3,0.7
E12000008,South East,region,08/09/2022,44.7,0.7
E12000008,South East,region,07/09/2022,45.6,0.7
E12000008,South East,region,06/09/2022,45.9,0.8
E12000008,South East,region,05/09/2022,47.9,0.7
E12000008,South East,region,04/09/2022,47.7,0.7
E12000008,South East,region,03/09/2022,46.9,0.7
E12000008,South East,region,02/09/2022,46.5,0.7
E12000008,South East,region,01/09/2022,46.9,0.7
E12000008,South East,region,31/08/2022,46.5,0.7
E12000008,South East,region,30/08/2022,46.4,0.6
E12000008,South East,region,29/08/2022,45.2,0.6
E12000008,South East,region,28/08/2022,46.2,0.6
E12000008,South East,region,27/08/2022,46.8,0.6
E12000008,South East,region,26/08/2022,47,0.7
E12000008,South East,region,25/08/2022,46.6,0.7
E12000008,South East,region,24/08/2022,46.9,0.8
E12000008,South East,region,23/08/2022,47.8,0.9
E12000008,South East,region,22/08/2022,49.8,1
E12000008,South East,region,21/08/2022,51.7,1
E12000008,South East,region,20/08/2022,54.3,1
E12000008,South East,region,19/08/2022,56.5,1
E12000008,South East,region,18/08/2022,59.8,1.1
E12000008,South East,region,17/08/2022,63.3,1
E12000008,South East,region,16/08/2022,65.4,1.1
E12000008,South East,region,15/08/2022,67.2,1.1
E12000008,South East,region,14/08/2022,69.1,1.1
E12000008,South East,region,13/08/2022,70.8,1.1
E12000008,South East,region,12/08/2022,72.1,1.1
E12000008,South East,region,11/08/2022,73.4,1.1
E12000008,South East,region,10/08/2022,74.6,1.1
E12000008,South East,region,09/08/2022,77.2,1.1
E12000008,South East,region,08/08/2022,79.6,1.2
E12000008,South East,region,07/08/2022,82.4,1.2
E12000008,South East,region,06/08/2022,85,1.4
E12000008,South East,region,05/08/2022,87.9,1.5
E12000008,South East,region,04/08/2022,90.8,1.4
E12000008,South East,region,03/08/2022,94,1.6
E12000008,South East,region,02/08/2022,97.1,1.7
E12000008,South East,region,01/08/2022,101,1.8
E12000008,South East,region,31/07/2022,106.8,1.7
E12000008,South East,region,30/07/2022,110.9,1.9
E12000008,South East,region,29/07/2022,115.2,1.9
E12000008,South East,region,28/07/2022,122.8,1.9
E12000008,South East,region,27/07/2022,130.5,1.7
E12000008,South East,region,26/07/2022,141.2,1.6
E12000008,South East,region,25/07/2022,150.4,1.9
E12000008,South East,region,24/07/2022,159.8,2
E12000008,South East,region,23/07/2022,171,2
E12000008,South East,region,22/07/2022,180.3,2
E12000008,South East,region,21/07/2022,190,2.1
E12000008,South East,region,20/07/2022,203.4,2.1
E12000008,South East,region,19/07/2022,216.2,2.1
E12000008,South East,region,18/07/2022,234.8,1.7
E12000008,South East,region,17/07/2022,255.2,1.7
E12000008,South East,region,16/07/2022,270.1,1.7
E12000008,South East,region,15/07/2022,282.8,1.7
E12000008,South East,region,14/07/2022,296,1.6
E12000008,South East,region,13/07/2022,307.4,1.6
E12000008,South East,region,12/07/2022,319.6,1.6
E12000008,South East,region,11/07/2022,328.5,1.6
E12000008,South East,region,10/07/2022,337.4,1.5
E12000008,South East,region,09/07/2022,344.1,1.3
E12000008,South East,region,08/07/2022,346.7,1.2
E12000008,South East,region,07/07/2022,344.5,1.2
E12000008,South East,region,06/07/2022,338.9,1.1
E12000008,South East,region,05/07/2022,330.4,1.1
E12000008,South East,region,04/07/2022,319.5,1
E12000008,South East,region,03/07/2022,304,0.9
E12000008,South East,region,02/07/2022,291.2,0.9
E12000008,South East,region,01/07/2022,280.2,0.9
E12000008,South East,region,30/06/2022,270.6,0.8
E12000008,South East,region,29/06/2022,264.2,0.7
E12000008,South East,region,28/06/2022,257.1,0.7
E12000008,South East,region,27/06/2022,248.1,0.7
E12000008,South East,region,26/06/2022,237.9,0.7
E12000008,South East,region,25/06/2022,229.1,0.6
E12000008,South East,region,24/06/2022,224.4,0.6
E12000008,South East,region,23/06/2022,216,0.7
E12000008,South East,region,22/06/2022,205.5,0.7
E12000008,South East,region,21/06/2022,194.5,0.7
E12000008,South East,region,20/06/2022,186.6,0.7
E12000008,South East,region,19/06/2022,180.1,0.6
E12000008,South East,region,18/06/2022,173.3,0.6
E12000008,South East,region,17/06/2022,166.5,0.6
E12000008,South East,region,16/06/2022,161.9,0.5
E12000008,South East,region,15/06/2022,155.8,0.5
E12000008,South East,region,14/06/2022,150.4,0.5
E12000008,South East,region,13/06/2022,143.9,0.4
E12000008,South East,region,12/06/2022,137,0.4
E12000008,South East,region,11/06/2022,132.3,0.5
E12000008,South East,region,10/06/2022,127.6,0.5
E12000008,South East,region,09/06/2022,120.7,0.4
E12000008,South East,region,08/06/2022,112.5,0.4
E12000008,South East,region,07/06/2022,105.3,0.4
E12000008,South East,region,06/06/2022,96.9,0.5
E12000008,South East,region,05/06/2022,88.3,0.4
E12000008,South East,region,04/06/2022,80.2,0.4
E12000008,South East,region,03/06/2022,75.2,0.4
E12000008,South East,region,02/06/2022,72.3,0.5
E12000008,South East,region,01/06/2022,71.7,0.4
E12000008,South East,region,31/05/2022,69.2,0.5
E12000008,South East,region,30/05/2022,68.5,0.5
E12000008,South East,region,29/05/2022,68.1,0.5
E12000008,South East,region,28/05/2022,68.6,0.6
E12000008,South East,region,27/05/2022,68.5,0.6
E12000008,South East,region,26/05/2022,68.8,0.6
E12000008,South East,region,25/05/2022,70,0.6
E12000008,South East,region,24/05/2022,72.3,0.5
E12000008,South East,region,23/05/2022,74.2,0.6
E12000008,South East,region,22/05/2022,76.1,0.7
E12000008,South East,region,21/05/2022,78.8,0.7
E12000008,South East,region,20/05/2022,80.5,0.7
E12000008,South East,region,19/05/2022,82,0.7
E12000008,South East,region,18/05/2022,83.3,0.8
E12000008,South East,region,17/05/2022,84.2,0.8
E12000008,South East,region,16/05/2022,86.6,0.9
E12000008,South East,region,15/05/2022,88.4,1
E12000008,South East,region,14/05/2022,89.2,1.2
E12000008,South East,region,13/05/2022,91.8,1.3
E12000008,South East,region,12/05/2022,94.8,1.4
E12000008,South East,region,11/05/2022,98,1.5
E12000008,South East,region,10/05/2022,102.7,1.5
E12000008,South East,region,09/05/2022,107.3,1.4
E12000008,South East,region,08/05/2022,110.7,1.4
E12000008,South East,region,07/05/2022,111.5,1.3
E12000008,South East,region,06/05/2022,111.8,1.3
E12000008,South East,region,05/05/2022,110.9,1.3
E12000008,South East,region,04/05/2022,111.7,1.2
E12000008,South East,region,03/05/2022,112,1.3
E12000008,South East,region,02/05/2022,113.2,1.5
E12000008,South East,region,01/05/2022,118.7,1.6
E12000008,South East,region,30/04/2022,125.6,1.8
E12000008,South East,region,29/04/2022,132.8,1.9
E12000008,South East,region,28/04/2022,142,2.1
E12000008,South East,region,27/04/2022,152.8,2.2
E12000008,South East,region,26/04/2022,165.8,2.3
E12000008,South East,region,25/04/2022,181.9,2.2
E12000008,South East,region,24/04/2022,194.8,2.4
E12000008,South East,region,23/04/2022,203.7,2.4
E12000008,South East,region,22/04/2022,214.6,2.5
E12000008,South East,region,21/04/2022,224.5,2.6
E12000008,South East,region,20/04/2022,238.2,2.7
E12000008,South East,region,19/04/2022,256.1,2.7
E12000008,South East,region,18/04/2022,273,2.9
E12000008,South East,region,17/04/2022,296.9,2.8
E12000008,South East,region,16/04/2022,316.9,3
