areaCode,areaName,areaType,date,newPeopleVaccinatedThirdInjectionByVaccinationDate
E12000005,West Midlands,region,17/07/2022,330
E12000005,West Midlands,region,16/07/2022,613
E12000005,West Midlands,region,15/07/2022,556
E12000005,West Midlands,region,14/07/2022,598
E12000005,West Midlands,region,13/07/2022,565
E12000005,West Midlands,region,12/07/2022,540
E12000005,West Midlands,region,11/07/2022,602
E12000005,West Midlands,region,10/07/2022,268
E12000005,West Midlands,region,09/07/2022,773
E12000005,West Midlands,region,08/07/2022,627
E12000005,West Midlands,region,07/07/2022,611
E12000005,West Midlands,region,06/07/2022,607
E12000005,West Midlands,region,05/07/2022,487
E12000005,West Midlands,region,04/07/2022,572
E12000005,West Midlands,region,03/07/2022,481
E12000005,West Midlands,region,02/07/2022,680
E12000005,West Midlands,region,01/07/2022,541
E12000005,West Midlands,region,30/06/2022,635
E12000005,West Midlands,region,29/06/2022,711
E12000005,West Midlands,region,28/06/2022,620
E12000005,West Midlands,region,27/06/2022,662
E12000005,West Midlands,region,26/06/2022,494
E12000005,West Midlands,region,25/06/2022,965
E12000005,West Midlands,region,24/06/2022,566
E12000005,West Midlands,region,23/06/2022,666
E12000005,West Midlands,region,22/06/2022,604
E12000005,West Midlands,region,21/06/2022,546
E12000005,West Midlands,region,20/06/2022,533
E12000005,West Midlands,region,19/06/2022,343
E12000005,West Midlands,region,18/06/2022,764
E12000005,West Midlands,region,17/06/2022,539
E12000005,West Midlands,region,16/06/2022,559
E12000005,West Midlands,region,15/06/2022,587
E12000005,West Midlands,region,14/06/2022,613
E12000005,West Midlands,region,13/06/2022,617
E12000005,West Midlands,region,12/06/2022,390
E12000005,West Midlands,region,11/06/2022,987
E12000005,West Midlands,region,10/06/2022,707
E12000005,West Midlands,region,09/06/2022,774
E12000005,West Midlands,region,08/06/2022,692
E12000005,West Midlands,region,07/06/2022,715
E12000005,West Midlands,region,06/06/2022,656
E12000005,West Midlands,region,05/06/2022,275
E12000005,West Midlands,region,04/06/2022,453
E12000005,West Midlands,region,03/06/2022,83
E12000005,West Midlands,region,02/06/2022,233
E12000005,West Midlands,region,01/06/2022,880
E12000005,West Midlands,region,31/05/2022,907
E12000005,West Midlands,region,30/05/2022,947
E12000005,West Midlands,region,29/05/2022,446
E12000005,West Midlands,region,28/05/2022,1018
E12000005,West Midlands,region,27/05/2022,781
E12000005,West Midlands,region,26/05/2022,730
E12000005,West Midlands,region,25/05/2022,872
E12000005,West Midlands,region,24/05/2022,770
E12000005,West Midlands,region,23/05/2022,790
E12000005,West Midlands,region,22/05/2022,499
E12000005,West Midlands,region,21/05/2022,1082
E12000005,West Midlands,region,20/05/2022,995
E12000005,West Midlands,region,19/05/2022,994
E12000005,West Midlands,region,18/05/2022,1062
E12000005,West Midlands,region,17/05/2022,1102
E12000005,West Midlands,region,16/05/2022,970
E12000005,West Midlands,region,15/05/2022,559
E12000005,West Midlands,region,14/05/2022,1312
E12000005,West Midlands,region,13/05/2022,1043
E12000005,West Midlands,region,12/05/2022,1106
E12000005,West Midlands,region,11/05/2022,1034
E12000005,West Midlands,region,10/05/2022,1071
E12000005,West Midlands,region,09/05/2022,1146
E12000005,West Midlands,region,08/05/2022,726
E12000005,West Midlands,region,07/05/2022,1550
E12000005,West Midlands,region,06/05/2022,1255
E12000005,West Midlands,region,05/05/2022,1236
E12000005,West Midlands,region,04/05/2022,1275
E12000005,West Midlands,region,03/05/2022,1022
E12000005,West Midlands,region,02/05/2022,260
E12000005,West Midlands,region,01/05/2022,789
E12000005,West Midlands,region,30/04/2022,1473
E12000005,West Midlands,region,29/04/2022,1188
E12000005,West Midlands,region,28/04/2022,1211
E12000005,West Midlands,region,27/04/2022,1357
E12000005,West Midlands,region,26/04/2022,1105
E12000005,West Midlands,region,25/04/2022,1049
E12000005,West Midlands,region,24/04/2022,941
E12000005,West Midlands,region,23/04/2022,1533
E12000005,West Midlands,region,22/04/2022,1209
E12000005,West Midlands,region,21/04/2022,1412
E12000005,West Midlands,region,20/04/2022,1284
E12000005,West Midlands,region,19/04/2022,1261
E12000005,West Midlands,region,18/04/2022,384
E12000005,West Midlands,region,17/04/2022,226
E12000005,West Midlands,region,16/04/2022,1009
E12000005,West Midlands,region,15/04/2022,492
E12000005,West Midlands,region,14/04/2022,1453
E12000005,West Midlands,region,13/04/2022,1232
E12000005,West Midlands,region,12/04/2022,1246
E12000005,West Midlands,region,11/04/2022,1302
E12000005,West Midlands,region,10/04/2022,910
E12000005,West Midlands,region,09/04/2022,1445
E12000005,West Midlands,region,08/04/2022,1278
E12000005,West Midlands,region,07/04/2022,1132
E12000005,West Midlands,region,06/04/2022,1240
E12000005,West Midlands,region,05/04/2022,1033
E12000005,West Midlands,region,04/04/2022,1048
E12000005,West Midlands,region,03/04/2022,651
E12000005,West Midlands,region,02/04/2022,1471
E12000005,West Midlands,region,01/04/2022,1123
E12000005,West Midlands,region,31/03/2022,1137
E12000005,West Midlands,region,30/03/2022,1204
E12000005,West Midlands,region,29/03/2022,957
E12000005,West Midlands,region,28/03/2022,1004
E12000005,West Midlands,region,27/03/2022,509
E12000005,West Midlands,region,26/03/2022,1498
E12000005,West Midlands,region,25/03/2022,1341
E12000005,West Midlands,region,24/03/2022,1292
E12000005,West Midlands,region,23/03/2022,1236
E12000005,West Midlands,region,22/03/2022,1010
E12000005,West Midlands,region,21/03/2022,1160
E12000005,West Midlands,region,20/03/2022,820
E12000005,West Midlands,region,19/03/2022,1613
E12000005,West Midlands,region,18/03/2022,1260
E12000005,West Midlands,region,17/03/2022,1176
E12000005,West Midlands,region,16/03/2022,1092
E12000005,West Midlands,region,15/03/2022,1066
E12000005,West Midlands,region,14/03/2022,1047
E12000005,West Midlands,region,13/03/2022,940
E12000005,West Midlands,region,12/03/2022,1838
E12000005,West Midlands,region,11/03/2022,1208
E12000005,West Midlands,region,10/03/2022,1318
E12000005,West Midlands,region,09/03/2022,1273
E12000005,West Midlands,region,08/03/2022,1037
E12000005,West Midlands,region,07/03/2022,1240
E12000005,West Midlands,region,06/03/2022,894
E12000005,West Midlands,region,05/03/2022,1821
E12000005,West Midlands,region,04/03/2022,1533
E12000005,West Midlands,region,03/03/2022,1369
E12000005,West Midlands,region,02/03/2022,1306
E12000005,West Midlands,region,01/03/2022,1181
E12000005,West Midlands,region,28/02/2022,1362
E12000005,West Midlands,region,27/02/2022,1017
E12000005,West Midlands,region,26/02/2022,1877
E12000005,West Midlands,region,25/02/2022,1650
E12000005,West Midlands,region,24/02/2022,1760
E12000005,West Midlands,region,23/02/2022,1510
E12000005,West Midlands,region,22/02/2022,1761
E12000005,West Midlands,region,21/02/2022,1579
E12000005,West Midlands,region,20/02/2022,1022
E12000005,West Midlands,region,19/02/2022,2003
E12000005,West Midlands,region,18/02/2022,1444
E12000005,West Midlands,region,17/02/2022,2235
E12000005,West Midlands,region,16/02/2022,1738
E12000005,West Midlands,region,15/02/2022,1814
E12000005,West Midlands,region,14/02/2022,1599
E12000005,West Midlands,region,13/02/2022,1308
E12000005,West Midlands,region,12/02/2022,2786
E12000005,West Midlands,region,11/02/2022,2464
E12000005,West Midlands,region,10/02/2022,2148
E12000005,West Midlands,region,09/02/2022,1659
E12000005,West Midlands,region,08/02/2022,1621
E12000005,West Midlands,region,07/02/2022,1736
E12000005,West Midlands,region,06/02/2022,1110
E12000005,West Midlands,region,05/02/2022,2788
E12000005,West Midlands,region,04/02/2022,2151
E12000005,West Midlands,region,03/02/2022,2470
E12000005,West Midlands,region,02/02/2022,2082
E12000005,West Midlands,region,01/02/2022,2081
E12000005,West Midlands,region,31/01/2022,2268
E12000005,West Midlands,region,30/01/2022,2475
E12000005,West Midlands,region,29/01/2022,3298
E12000005,West Midlands,region,28/01/2022,3571
E12000005,West Midlands,region,27/01/2022,3610
E12000005,West Midlands,region,26/01/2022,3205
E12000005,West Midlands,region,25/01/2022,3252
E12000005,West Midlands,region,24/01/2022,3161
E12000005,West Midlands,region,23/01/2022,2573
E12000005,West Midlands,region,22/01/2022,4528
E12000005,West Midlands,region,21/01/2022,4584
E12000005,West Midlands,region,20/01/2022,3714
E12000005,West Midlands,region,19/01/2022,3697
E12000005,West Midlands,region,18/01/2022,3897
E12000005,West Midlands,region,17/01/2022,3707
E12000005,West Midlands,region,16/01/2022,4176
E12000005,West Midlands,region,15/01/2022,6415
E12000005,West Midlands,region,14/01/2022,6917
E12000005,West Midlands,region,13/01/2022,6763
E12000005,West Midlands,region,12/01/2022,6533
E12000005,West Midlands,region,11/01/2022,6980
E12000005,West Midlands,region,10/01/2022,8281
E12000005,West Midlands,region,09/01/2022,8150
E12000005,West Midlands,region,08/01/2022,16938
E12000005,West Midlands,region,07/01/2022,15003
E12000005,West Midlands,region,06/01/2022,14881
E12000005,West Midlands,region,05/01/2022,15999
E12000005,West Midlands,region,04/01/2022,13676
E12000005,West Midlands,region,03/01/2022,10150
E12000005,West Midlands,region,02/01/2022,10993
E12000005,West Midlands,region,01/01/2022,1177
E12000005,West Midlands,region,31/12/2021,10205
E12000005,West Midlands,region,30/12/2021,26814
E12000005,West Midlands,region,29/12/2021,27944
E12000005,West Midlands,region,28/12/2021,19745
E12000005,West Midlands,region,27/12/2021,17505
E12000005,West Midlands,region,26/12/2021,866
E12000005,West Midlands,region,25/12/2021,211
E12000005,West Midlands,region,24/12/2021,8996
E12000005,West Midlands,region,23/12/2021,35913
E12000005,West Midlands,region,22/12/2021,53658
E12000005,West Midlands,region,21/12/2021,64521
E12000005,West Midlands,region,20/12/2021,66059
E12000005,West Midlands,region,19/12/2021,67289
E12000005,West Midlands,region,18/12/2021,80997
E12000005,West Midlands,region,17/12/2021,77529
E12000005,West Midlands,region,16/12/2021,81714
E12000005,West Midlands,region,15/12/2021,67288
E12000005,West Midlands,region,14/12/2021,60143
E12000005,West Midlands,region,13/12/2021,45575
E12000005,West Midlands,region,12/12/2021,34133
E12000005,West Midlands,region,11/12/2021,53405
E12000005,West Midlands,region,10/12/2021,38276
E12000005,West Midlands,region,09/12/2021,40809
E12000005,West Midlands,region,08/12/2021,32577
E12000005,West Midlands,region,07/12/2021,30519
E12000005,West Midlands,region,06/12/2021,25977
E12000005,West Midlands,region,05/12/2021,24696
E12000005,West Midlands,region,04/12/2021,38628
E12000005,West Midlands,region,03/12/2021,32089
E12000005,West Midlands,region,02/12/2021,38100
E12000005,West Midlands,region,01/12/2021,34491
E12000005,West Midlands,region,30/11/2021,32021
E12000005,West Midlands,region,29/11/2021,26851
E12000005,West Midlands,region,28/11/2021,25414
E12000005,West Midlands,region,27/11/2021,47658
E12000005,West Midlands,region,26/11/2021,34610
E12000005,West Midlands,region,25/11/2021,36366
E12000005,West Midlands,region,24/11/2021,34435
E12000005,West Midlands,region,23/11/2021,30067
E12000005,West Midlands,region,22/11/2021,26158
E12000005,West Midlands,region,21/11/2021,21633
E12000005,West Midlands,region,20/11/2021,43345
E12000005,West Midlands,region,19/11/2021,28997
E12000005,West Midlands,region,18/11/2021,36873
E12000005,West Midlands,region,17/11/2021,32583
E12000005,West Midlands,region,16/11/2021,28669
E12000005,West Midlands,region,15/11/2021,24688
E12000005,West Midlands,region,14/11/2021,16697
E12000005,West Midlands,region,13/11/2021,43057
E12000005,West Midlands,region,12/11/2021,29797
E12000005,West Midlands,region,11/11/2021,33860
E12000005,West Midlands,region,10/11/2021,31422
E12000005,West Midlands,region,09/11/2021,27775
E12000005,West Midlands,region,08/11/2021,24768
E12000005,West Midlands,region,07/11/2021,18327
E12000005,West Midlands,region,06/11/2021,39525
E12000005,West Midlands,region,05/11/2021,26438
E12000005,West Midlands,region,04/11/2021,29498
E12000005,West Midlands,region,03/11/2021,31125
E12000005,West Midlands,region,02/11/2021,22553
E12000005,West Midlands,region,01/11/2021,21870
E12000005,West Midlands,region,31/10/2021,13427
E12000005,West Midlands,region,30/10/2021,30810
E12000005,West Midlands,region,29/10/2021,22859
E12000005,West Midlands,region,28/10/2021,25685
E12000005,West Midlands,region,27/10/2021,22064
E12000005,West Midlands,region,26/10/2021,21381
E12000005,West Midlands,region,25/10/2021,18954
E12000005,West Midlands,region,24/10/2021,13964
E12000005,West Midlands,region,23/10/2021,30871
E12000005,West Midlands,region,22/10/2021,25872
E12000005,West Midlands,region,21/10/2021,25883
E12000005,West Midlands,region,20/10/2021,22238
E12000005,West Midlands,region,19/10/2021,18427
E12000005,West Midlands,region,18/10/2021,14963
E12000005,West Midlands,region,17/10/2021,13693
E12000005,West Midlands,region,16/10/2021,32075
E12000005,West Midlands,region,15/10/2021,21154
E12000005,West Midlands,region,14/10/2021,21869
E12000005,West Midlands,region,13/10/2021,17730
E12000005,West Midlands,region,12/10/2021,16195
E12000005,West Midlands,region,11/10/2021,12089
E12000005,West Midlands,region,10/10/2021,10608
E12000005,West Midlands,region,09/10/2021,25806
E12000005,West Midlands,region,08/10/2021,19487
E12000005,West Midlands,region,07/10/2021,21659
E12000005,West Midlands,region,06/10/2021,17711
E12000005,West Midlands,region,05/10/2021,15433
E12000005,West Midlands,region,04/10/2021,13209
E12000005,West Midlands,region,03/10/2021,10206
E12000005,West Midlands,region,02/10/2021,21200
E12000005,West Midlands,region,01/10/2021,15881
E12000005,West Midlands,region,30/09/2021,17371
E12000005,West Midlands,region,29/09/2021,15737
E12000005,West Midlands,region,28/09/2021,9122
E12000005,West Midlands,region,27/09/2021,8484
E12000005,West Midlands,region,26/09/2021,4972
E12000005,West Midlands,region,25/09/2021,10125
E12000005,West Midlands,region,24/09/2021,8266
E12000005,West Midlands,region,23/09/2021,7296
E12000005,West Midlands,region,22/09/2021,4772
E12000005,West Midlands,region,21/09/2021,3824
E12000005,West Midlands,region,20/09/2021,675
E12000005,West Midlands,region,19/09/2021,124
E12000005,West Midlands,region,18/09/2021,697
E12000005,West Midlands,region,17/09/2021,341
E12000005,West Midlands,region,16/09/2021,610
E12000005,West Midlands,region,15/09/2021,134
E12000005,West Midlands,region,14/09/2021,176
E12000005,West Midlands,region,13/09/2021,15
E12000005,West Midlands,region,12/09/2021,13
E12000005,West Midlands,region,11/09/2021,7
E12000005,West Midlands,region,10/09/2021,3
E12000005,West Midlands,region,09/09/2021,74
E12000005,West Midlands,region,08/09/2021,37
E12000005,West Midlands,region,07/09/2021,23
E12000005,West Midlands,region,06/09/2021,20
E12000005,West Midlands,region,05/09/2021,8
E12000005,West Midlands,region,04/09/2021,50
E12000005,West Midlands,region,03/09/2021,9
E12000005,West Midlands,region,02/09/2021,11
E12000005,West Midlands,region,01/09/2021,14
E12000005,West Midlands,region,31/08/2021,11
E12000005,West Midlands,region,30/08/2021,4
E12000005,West Midlands,region,29/08/2021,4
E12000005,West Midlands,region,28/08/2021,6
E12000005,West Midlands,region,27/08/2021,4
E12000005,West Midlands,region,26/08/2021,7
E12000005,West Midlands,region,25/08/2021,6
E12000005,West Midlands,region,24/08/2021,7
E12000005,West Midlands,region,23/08/2021,8
E12000005,West Midlands,region,22/08/2021,4
E12000005,West Midlands,region,21/08/2021,10
E12000005,West Midlands,region,20/08/2021,6
E12000005,West Midlands,region,19/08/2021,17
E12000005,West Midlands,region,18/08/2021,19
